預註冊閘門通過：DECISION_20260911_R460R_FIVE_REPLICATIONS_PREREG.md 授權 g_r460r3_harness_lcb2_a1
20 題（lcb2　offset=0　題序 [0, 20)）　輸出 runs/g_r460r3_harness_lcb2_a1
── 量具驗證（先答已知答案）
   範圍＝bank：對 lcb2 全 120 題裡有參考解的驗，本塊 20 題另外算出貨閘門覆蓋
   參考解通過 12/12　壞解被擋 12/12
   可見閘門（CONFORM 決策量具）參考解通過 12/12　樁被擋 12/12　覆蓋 12/12
   本塊出貨閘門覆蓋 20/20
── 模型池：6 個 agent／1 個模型家族
  [OFF 10/20] 需求符合=True 接受=True 累計呼叫=10
  [CONFORM 10/20] 需求符合=True 接受=True 累計呼叫=13
  [OFF5 10/20] 需求符合=True 接受=True 累計呼叫=50
  [HPI 10/20] 需求符合=True 接受=True 累計呼叫=10
  [HOC 10/20] 需求符合=True 接受=True 累計呼叫=21
  [HMIX 10/20] 需求符合=True 接受=True 累計呼叫=12
  [OFF 11/20] 需求符合=False 接受=True 累計呼叫=11
  [CONFORM 11/20] 需求符合=True 接受=True 累計呼叫=14
  [OFF5 11/20] 需求符合=True 接受=True 累計呼叫=55
  [HPI 11/20] 需求符合=True 接受=True 累計呼叫=12
  [HOC 11/20] 需求符合=True 接受=True 累計呼叫=23
  [HMIX 11/20] 需求符合=True 接受=True 累計呼叫=14
  [OFF 12/20] 需求符合=True 接受=True 累計呼叫=12
  [CONFORM 12/20] 需求符合=True 接受=True 累計呼叫=15
  [OFF5 12/20] 需求符合=True 接受=True 累計呼叫=60
  [HPI 12/20] 需求符合=False 接受=True 累計呼叫=14
  [HOC 12/20] 需求符合=True 接受=True 累計呼叫=25
  [HMIX 12/20] 需求符合=False 接受=True 累計呼叫=15
  [OFF 13/20] 需求符合=True 接受=True 累計呼叫=13
  [CONFORM 13/20] 需求符合=True 接受=True 累計呼叫=16
  [OFF5 13/20] 需求符合=True 接受=True 累計呼叫=65
  [HPI 13/20] 需求符合=True 接受=True 累計呼叫=15
  [HOC 13/20] 需求符合=True 接受=True 累計呼叫=27
  [HMIX 13/20] 需求符合=True 接受=True 累計呼叫=16
  [OFF 14/20] 需求符合=True 接受=True 累計呼叫=14
  [CONFORM 14/20] 需求符合=True 接受=True 累計呼叫=17
  [OFF5 14/20] 需求符合=True 接受=True 累計呼叫=70
  [HPI 14/20] 需求符合=True 接受=True 累計呼叫=16
  [HOC 14/20] 需求符合=True 接受=True 累計呼叫=29
  [HMIX 14/20] 需求符合=True 接受=True 累計呼叫=17
  [OFF 15/20] 需求符合=False 接受=True 累計呼叫=15
  [CONFORM 15/20] 需求符合=True 接受=True 累計呼叫=19
  [OFF5 15/20] 需求符合=False 接受=True 累計呼叫=75
  [HPI 15/20] 需求符合=False 接受=False 累計呼叫=19
  [HOC 15/20] 需求符合=True 接受=True 累計呼叫=32
  [HMIX 15/20] 需求符合=True 接受=True 累計呼叫=18
  [OFF 16/20] 需求符合=True 接受=True 累計呼叫=16
  [CONFORM 16/20] 需求符合=True 接受=True 累計呼叫=20
  [OFF5 16/20] 需求符合=True 接受=True 累計呼叫=80
  [HPI 16/20] 需求符合=True 接受=True 累計呼叫=21
  [HOC 16/20] 需求符合=True 接受=True 累計呼叫=34
  [HMIX 16/20] 需求符合=True 接受=True 累計呼叫=19
  [OFF 17/20] 需求符合=True 接受=True 累計呼叫=17
  [CONFORM 17/20] 需求符合=True 接受=True 累計呼叫=21
  [OFF5 17/20] 需求符合=True 接受=True 累計呼叫=85
  [HPI 17/20] 需求符合=True 接受=True 累計呼叫=22
  [HOC 17/20] 需求符合=True 接受=True 累計呼叫=36
  [HMIX 17/20] 需求符合=True 接受=True 累計呼叫=20
  [OFF 18/20] 需求符合=True 接受=True 累計呼叫=18
  [CONFORM 18/20] 需求符合=True 接受=True 累計呼叫=23
  [OFF5 18/20] 需求符合=False 接受=True 累計呼叫=90
  [HPI 18/20] 需求符合=True 接受=True 累計呼叫=23
  [HOC 18/20] 需求符合=True 接受=True 累計呼叫=38
  [HMIX 18/20] 需求符合=True 接受=True 累計呼叫=21
  [OFF 19/20] 需求符合=False 接受=True 累計呼叫=19
  [CONFORM 19/20] 需求符合=False 接受=True 累計呼叫=25
  [OFF5 19/20] 需求符合=False 接受=True 累計呼叫=95
  [HPI 19/20] 需求符合=True 接受=True 累計呼叫=24
  [HOC 19/20] 需求符合=True 接受=True 累計呼叫=40
  [HMIX 19/20] 需求符合=False 接受=True 累計呼叫=22
  [OFF 20/20] 需求符合=True 接受=True 累計呼叫=20
  [CONFORM 20/20] 需求符合=True 接受=True 累計呼叫=26
  [OFF5 20/20] 需求符合=True 接受=True 累計呼叫=100
  [HPI 20/20] 需求符合=True 接受=True 累計呼叫=25
  [HOC 20/20] 需求符合=True 接受=True 累計呼叫=42
  [HMIX 20/20] 需求符合=True 接受=True 累計呼叫=24
── OFF: {"tasks": 20, "calls": 20, "infra_void": 0, "complete": true, "terminal": true, "processed": 20, "accepted": 20, "accepted_and_meets_demand": 12, "demand_equals_output_rate": 0.6, "coverage": 1.0, "correct_delivery_rate": 0.6, "raw_final_accuracy": 0.6, "calls_per_task": 1.0, "calls_per_correct_delivery": 1.6666666666666667, "leaked": 8, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "eq5_gate_delivery_rate": null, "eq5_vote_delivery_rate": null, "eq5_same_choice_rate": null, "eq5_same_choice_effective_rate": null, "endpoint_latency_ms": {"all": {"n": 20, "p50": 34680, "p95": 273425, "max": 279718}, "by_role": {"gen": {"n": 20, "p50": 34680, "p95": 273425, "max": 279718}}, "failed_attempts": 1}, "wall_s": 2687.3, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}
── CONFORM: {"tasks": 20, "calls": 26, "infra_void": 0, "complete": true, "terminal": true, "processed": 20, "accepted": 20, "accepted_and_meets_demand": 18, "demand_equals_output_rate": 0.9, "coverage": 1.0, "correct_delivery_rate": 0.9, "raw_final_accuracy": 0.9, "calls_per_task": 1.3, "calls_per_correct_delivery": 1.4444444444444444, "leaked": 2, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "eq5_gate_delivery_rate": null, "eq5_vote_delivery_rate": null, "eq5_same_choice_rate": null, "eq5_same_choice_effective_rate": null, "endpoint_latency_ms": {"all": {"n": 26, "p50": 42599, "p95": 330239, "max": 573031}, "by_role": {"gen": {"n": 26, "p50": 42599, "p95": 330239, "max": 573031}}, "failed_attempts": 1}, "wall_s": 2672.1, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}
── OFF5: {"tasks": 20, "calls": 100, "infra_void": 0, "complete": true, "terminal": true, "processed": 20, "accepted": 20, "accepted_and_meets_demand": 13, "demand_equals_output_rate": 0.65, "coverage": 1.0, "correct_delivery_rate": 0.65, "raw_final_accuracy": 0.65, "calls_per_task": 5.0, "calls_per_correct_delivery": 7.6923076923076925, "leaked": 7, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "eq5_gate_delivery_rate": null, "eq5_vote_delivery_rate": null, "eq5_same_choice_rate": null, "eq5_same_choice_effective_rate": null, "endpoint_latency_ms": {"all": {"n": 100, "p50": 29915, "p95": 267534, "max": 586662}, "by_role": {"gen": {"n": 100, "p50": 29915, "p95": 267534, "max": 586662}}, "failed_attempts": 2}, "wall_s": 9135.3, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}
── HPI: {"tasks": 20, "calls": 25, "infra_void": 0, "complete": true, "terminal": true, "processed": 20, "accepted": 19, "accepted_and_meets_demand": 14, "demand_equals_output_rate": 0.7368421052631579, "coverage": 0.95, "correct_delivery_rate": 0.7, "raw_final_accuracy": 0.7, "calls_per_task": 1.25, "calls_per_correct_delivery": 1.7857142857142858, "leaked": 5, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "eq5_gate_delivery_rate": null, "eq5_vote_delivery_rate": null, "eq5_same_choice_rate": null, "eq5_same_choice_effective_rate": null, "endpoint_latency_ms": {"all": {"n": 26, "p50": 26205, "p95": 300952, "max": 311809}, "by_role": {"gen": {"n": 25, "p50": 29365, "p95": 300952, "max": 311809}, "wire_probe": {"n": 1, "p50": 2096, "p95": 2096, "max": 2096}}, "failed_attempts": 0}, "wall_s": 1817.1, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}
── HOC: {"tasks": 20, "calls": 42, "infra_void": 0, "complete": true, "terminal": true, "processed": 20, "accepted": 19, "accepted_and_meets_demand": 18, "demand_equals_output_rate": 0.9473684210526315, "coverage": 0.95, "correct_delivery_rate": 0.9, "raw_final_accuracy": 0.9, "calls_per_task": 2.1, "calls_per_correct_delivery": 2.3333333333333335, "leaked": 1, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "eq5_gate_delivery_rate": null, "eq5_vote_delivery_rate": null, "eq5_same_choice_rate": null, "eq5_same_choice_effective_rate": null, "endpoint_latency_ms": {"all": {"n": 42, "p50": 10758, "p95": 257957, "max": 296255}, "by_role": {"gen": {"n": 42, "p50": 10758, "p95": 257957, "max": 296255}}, "failed_attempts": 1}, "wall_s": 2780.5, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}
── HMIX: {"tasks": 20, "calls": 24, "infra_void": 0, "complete": true, "terminal": true, "processed": 20, "accepted": 20, "accepted_and_meets_demand": 14, "demand_equals_output_rate": 0.7, "coverage": 1.0, "correct_delivery_rate": 0.7, "raw_final_accuracy": 0.7, "calls_per_task": 1.2, "calls_per_correct_delivery": 1.7142857142857142, "leaked": 6, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "eq5_gate_delivery_rate": null, "eq5_vote_delivery_rate": null, "eq5_same_choice_rate": null, "eq5_same_choice_effective_rate": null, "endpoint_latency_ms": {"all": {"n": 24, "p50": 24565, "p95": 413044, "max": 448174}, "by_role": {"gen": {"n": 24, "p50": 24565, "p95": 413044, "max": 448174}}, "failed_attempts": 0}, "wall_s": 2011.4, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}

寫出 runs/g_r460r3_harness_lcb2_a1/summary.json
⚠ 這是待驗證的宣稱不是結果——OFF5 沒跑贏之前不能說機制有效。
