預註冊閘門通過：DECISION_20260904_R446_EQUAL_BUDGET_ARM.md 授權 g_r446_eq5_mbpp
371 題（evalplus　offset=0　題序 [0, 371)）　輸出 runs/g_r446_eq5_mbpp
── 量具驗證（先答已知答案）
<unknown>:5: SyntaxWarning: invalid escape sequence '\w'
<unknown>:5: SyntaxWarning: invalid escape sequence '\w'
<unknown>:4: SyntaxWarning: invalid escape sequence '\.'
<unknown>:4: SyntaxWarning: invalid escape sequence '\.'
   參考解通過 371/371　壞解被擋 371/371
   可見閘門（CONFORM 決策量具）參考解通過 371/371　樁被擋 371/371　覆蓋 371/371
── 模型池：6 個 agent／1 個模型家族
  [EQ5 53/371] 需求符合=True 接受=True 累計呼叫=265
  [EQ5 54/371] 需求符合=True 接受=True 累計呼叫=270
  [EQ5 55/371] 需求符合=True 接受=True 累計呼叫=275
  [EQ5 56/371] 需求符合=True 接受=True 累計呼叫=280
  [EQ5 57/371] 需求符合=True 接受=True 累計呼叫=285
  [EQ5 58/371] 需求符合=True 接受=True 累計呼叫=290
  [EQ5 59/371] 需求符合=False 接受=False 累計呼叫=295
  [EQ5 60/371] 需求符合=True 接受=True 累計呼叫=300
  [EQ5 61/371] 需求符合=True 接受=True 累計呼叫=305
  [EQ5 62/371] 需求符合=False 接受=True 累計呼叫=310
  [EQ5 63/371] 需求符合=True 接受=True 累計呼叫=315
  [EQ5 64/371] 需求符合=True 接受=True 累計呼叫=320
  [EQ5 65/371] 需求符合=True 接受=True 累計呼叫=325
  [EQ5 66/371] 需求符合=False 接受=True 累計呼叫=330
  [EQ5 67/371] 需求符合=True 接受=True 累計呼叫=335
  [EQ5 68/371] 需求符合=True 接受=True 累計呼叫=340
  [EQ5 69/371] 需求符合=True 接受=True 累計呼叫=345
  [EQ5 70/371] 需求符合=False 接受=True 累計呼叫=350
  [EQ5 71/371] 需求符合=True 接受=True 累計呼叫=355
  [EQ5 72/371] 需求符合=True 接受=True 累計呼叫=360
  [EQ5 73/371] 需求符合=True 接受=True 累計呼叫=365
  [EQ5 74/371] 需求符合=True 接受=True 累計呼叫=370
  [EQ5 75/371] 需求符合=True 接受=True 累計呼叫=375
  [EQ5 76/371] 需求符合=False 接受=True 累計呼叫=380
  [EQ5 77/371] 需求符合=True 接受=True 累計呼叫=385
  [EQ5 78/371] 需求符合=True 接受=True 累計呼叫=390
  [EQ5 79/371] 需求符合=True 接受=True 累計呼叫=395
  [EQ5 80/371] 需求符合=False 接受=True 累計呼叫=400
  [EQ5 81/371] 需求符合=True 接受=True 累計呼叫=405
  [EQ5 82/371] 需求符合=True 接受=True 累計呼叫=410
  [EQ5 83/371] 需求符合=True 接受=True 累計呼叫=415
  [EQ5 84/371] 需求符合=True 接受=True 累計呼叫=420
  [EQ5 85/371] 需求符合=False 接受=True 累計呼叫=425
  [EQ5 86/371] 需求符合=False 接受=True 累計呼叫=430
  [EQ5 87/371] 需求符合=False 接受=False 累計呼叫=435
  [EQ5 88/371] 需求符合=True 接受=True 累計呼叫=440
  [EQ5 89/371] 需求符合=True 接受=True 累計呼叫=445
  [EQ5 90/371] 需求符合=True 接受=True 累計呼叫=450
  [EQ5 91/371] 需求符合=False 接受=True 累計呼叫=455
  [EQ5 92/371] 需求符合=True 接受=True 累計呼叫=460
  [EQ5 93/371] 需求符合=True 接受=True 累計呼叫=465
  [EQ5 94/371] 需求符合=True 接受=True 累計呼叫=470
  [EQ5 95/371] 需求符合=True 接受=True 累計呼叫=475
  [EQ5 96/371] 需求符合=True 接受=True 累計呼叫=480
  [EQ5 97/371] 需求符合=True 接受=True 累計呼叫=485
  [EQ5 98/371] 需求符合=True 接受=True 累計呼叫=490
  [EQ5 99/371] 需求符合=True 接受=True 累計呼叫=495
  [EQ5 100/371] 需求符合=True 接受=True 累計呼叫=500
  [EQ5 101/371] 需求符合=True 接受=True 累計呼叫=505
  [EQ5 102/371] 需求符合=False 接受=True 累計呼叫=510
  [EQ5 103/371] 需求符合=True 接受=True 累計呼叫=515
  [EQ5 104/371] 需求符合=True 接受=True 累計呼叫=520
  [EQ5 105/371] 需求符合=True 接受=True 累計呼叫=525
  [EQ5 106/371] 需求符合=True 接受=True 累計呼叫=530
  [EQ5 107/371] 需求符合=True 接受=True 累計呼叫=535
  [EQ5 108/371] 需求符合=True 接受=True 累計呼叫=540
  [EQ5 109/371] 需求符合=True 接受=True 累計呼叫=545
  [EQ5 110/371] 需求符合=True 接受=True 累計呼叫=550
  [EQ5 111/371] 需求符合=True 接受=True 累計呼叫=555
  [EQ5 112/371] 需求符合=True 接受=True 累計呼叫=560
  [EQ5 113/371] 需求符合=True 接受=True 累計呼叫=565
  [EQ5 114/371] 需求符合=True 接受=True 累計呼叫=570
  [EQ5 115/371] 需求符合=True 接受=True 累計呼叫=575
  [EQ5 116/371] 需求符合=True 接受=True 累計呼叫=580
  [EQ5 117/371] 需求符合=False 接受=True 累計呼叫=585
  [EQ5 118/371] 需求符合=True 接受=True 累計呼叫=590
  [EQ5 119/371] 需求符合=True 接受=True 累計呼叫=595
  [EQ5 120/371] 需求符合=False 接受=True 累計呼叫=600
  [EQ5 121/371] 需求符合=True 接受=True 累計呼叫=605
  [EQ5 122/371] 需求符合=True 接受=True 累計呼叫=610
  [EQ5 123/371] 需求符合=True 接受=True 累計呼叫=615
  [EQ5 124/371] 需求符合=False 接受=False 累計呼叫=620
  [EQ5 125/371] 需求符合=False 接受=False 累計呼叫=625
  [EQ5 126/371] 需求符合=True 接受=True 累計呼叫=630
  [EQ5 127/371] 需求符合=True 接受=True 累計呼叫=635
  [EQ5 128/371] 需求符合=True 接受=True 累計呼叫=640
  [EQ5 129/371] 需求符合=True 接受=True 累計呼叫=645
  [EQ5 130/371] 需求符合=False 接受=True 累計呼叫=650
  [EQ5 131/371] 需求符合=True 接受=True 累計呼叫=655
  [EQ5 132/371] 需求符合=False 接受=False 累計呼叫=660
  [EQ5 133/371] 需求符合=True 接受=True 累計呼叫=665
  [EQ5 134/371] 需求符合=True 接受=True 累計呼叫=670
  [EQ5 135/371] 需求符合=True 接受=True 累計呼叫=675
  [EQ5 136/371] 需求符合=True 接受=True 累計呼叫=680
  [EQ5 137/371] 需求符合=False 接受=True 累計呼叫=685
  [EQ5 138/371] 需求符合=False 接受=True 累計呼叫=690
  [EQ5 139/371] 需求符合=False 接受=True 累計呼叫=695
  [EQ5 140/371] 需求符合=True 接受=True 累計呼叫=700
  [EQ5 141/371] 需求符合=True 接受=True 累計呼叫=705
  [EQ5 142/371] 需求符合=True 接受=True 累計呼叫=710
  [EQ5 143/371] 需求符合=True 接受=True 累計呼叫=715
  [EQ5 144/371] 需求符合=True 接受=True 累計呼叫=720
  [EQ5 145/371] 需求符合=True 接受=True 累計呼叫=725
  [EQ5 146/371] 需求符合=True 接受=True 累計呼叫=730
  [EQ5 147/371] 需求符合=False 接受=True 累計呼叫=735
  [EQ5 148/371] 需求符合=True 接受=True 累計呼叫=740
  [EQ5 149/371] 需求符合=True 接受=True 累計呼叫=745
  [EQ5 150/371] 需求符合=False 接受=True 累計呼叫=750
  [EQ5 151/371] 需求符合=True 接受=True 累計呼叫=755
  [EQ5 152/371] 需求符合=True 接受=True 累計呼叫=760
  [EQ5 153/371] 需求符合=True 接受=True 累計呼叫=765
  [EQ5 154/371] 需求符合=True 接受=True 累計呼叫=770
  [EQ5 155/371] 需求符合=False 接受=False 累計呼叫=775
  [EQ5 156/371] 需求符合=True 接受=True 累計呼叫=780
  [EQ5 157/371] 需求符合=False 接受=True 累計呼叫=785
  [EQ5 158/371] 需求符合=True 接受=True 累計呼叫=790
  [EQ5 159/371] 需求符合=True 接受=True 累計呼叫=795
  [EQ5 160/371] 需求符合=True 接受=True 累計呼叫=800
  [EQ5 161/371] 需求符合=True 接受=True 累計呼叫=805
  [EQ5 162/371] 需求符合=True 接受=True 累計呼叫=810
  [EQ5 163/371] 需求符合=False 接受=True 累計呼叫=815
  [EQ5 164/371] 需求符合=True 接受=True 累計呼叫=820
  [EQ5 165/371] 需求符合=True 接受=True 累計呼叫=825
  [EQ5 166/371] 需求符合=False 接受=True 累計呼叫=830
  [EQ5 167/371] 需求符合=True 接受=True 累計呼叫=835
  [EQ5 168/371] 需求符合=True 接受=True 累計呼叫=840
  [EQ5 169/371] 需求符合=True 接受=True 累計呼叫=845
  [EQ5 170/371] 需求符合=True 接受=True 累計呼叫=850
  [EQ5 171/371] 需求符合=True 接受=True 累計呼叫=855
  [EQ5 172/371] 需求符合=True 接受=True 累計呼叫=860
  [EQ5 173/371] 需求符合=True 接受=True 累計呼叫=865
  [EQ5 174/371] 需求符合=True 接受=True 累計呼叫=870
  [EQ5 175/371] 需求符合=True 接受=True 累計呼叫=875
  [EQ5 176/371] 需求符合=True 接受=True 累計呼叫=880
  [EQ5 177/371] 需求符合=True 接受=True 累計呼叫=885
  [EQ5 178/371] 需求符合=False 接受=True 累計呼叫=890
  [EQ5 179/371] 需求符合=True 接受=True 累計呼叫=895
  [EQ5 180/371] 需求符合=False 接受=True 累計呼叫=900
  [EQ5 181/371] 需求符合=True 接受=True 累計呼叫=905
  [EQ5 182/371] 需求符合=True 接受=True 累計呼叫=910
  [EQ5 183/371] 需求符合=False 接受=True 累計呼叫=915
  [EQ5 184/371] 需求符合=False 接受=True 累計呼叫=920
  [EQ5 185/371] 需求符合=True 接受=True 累計呼叫=925
  [EQ5 186/371] 需求符合=False 接受=False 累計呼叫=930
  [EQ5 187/371] 需求符合=True 接受=True 累計呼叫=935
  [EQ5 188/371] 需求符合=True 接受=True 累計呼叫=940
  [EQ5 189/371] 需求符合=True 接受=True 累計呼叫=945
  [EQ5 190/371] 需求符合=True 接受=True 累計呼叫=950
  [EQ5 191/371] 需求符合=True 接受=True 累計呼叫=955
  [EQ5 192/371] 需求符合=True 接受=True 累計呼叫=960
  [EQ5 193/371] 需求符合=True 接受=True 累計呼叫=965
  [EQ5 194/371] 需求符合=True 接受=True 累計呼叫=970
  [EQ5 195/371] 需求符合=False 接受=False 累計呼叫=975
  [EQ5 196/371] 需求符合=True 接受=True 累計呼叫=980
  [EQ5 197/371] 需求符合=True 接受=True 累計呼叫=985
  [EQ5 198/371] 需求符合=False 接受=True 累計呼叫=990
  [EQ5 199/371] 需求符合=True 接受=True 累計呼叫=995
  [EQ5 200/371] 需求符合=True 接受=True 累計呼叫=1000
  [EQ5 201/371] 需求符合=True 接受=True 累計呼叫=1005
  [EQ5 202/371] 需求符合=True 接受=True 累計呼叫=1010
  [EQ5 203/371] 需求符合=True 接受=True 累計呼叫=1015
  [EQ5 204/371] 需求符合=True 接受=True 累計呼叫=1020
  [EQ5 205/371] 需求符合=True 接受=True 累計呼叫=1025
  [EQ5 206/371] 需求符合=True 接受=True 累計呼叫=1030
  [EQ5 207/371] 需求符合=False 接受=False 累計呼叫=1035
  [EQ5 208/371] 需求符合=True 接受=True 累計呼叫=1040
  [EQ5 209/371] 需求符合=True 接受=True 累計呼叫=1045
  [EQ5 210/371] 需求符合=True 接受=True 累計呼叫=1050
  [EQ5 211/371] 需求符合=True 接受=True 累計呼叫=1055
  [EQ5 212/371] 需求符合=True 接受=True 累計呼叫=1060
  [EQ5 213/371] 需求符合=True 接受=True 累計呼叫=1065
  [EQ5 214/371] 需求符合=True 接受=True 累計呼叫=1070
  [EQ5 215/371] 需求符合=True 接受=True 累計呼叫=1075
  [EQ5 216/371] 需求符合=True 接受=True 累計呼叫=1080
  [EQ5 217/371] 需求符合=True 接受=True 累計呼叫=1085
  [EQ5 218/371] 需求符合=True 接受=True 累計呼叫=1090
  [EQ5 219/371] 需求符合=True 接受=True 累計呼叫=1095
  [EQ5 220/371] 需求符合=False 接受=True 累計呼叫=1100
  [EQ5 221/371] 需求符合=True 接受=True 累計呼叫=1105
  [EQ5 222/371] 需求符合=True 接受=True 累計呼叫=1110
  [EQ5 223/371] 需求符合=False 接受=False 累計呼叫=1115
  [EQ5 224/371] 需求符合=True 接受=True 累計呼叫=1120
  [EQ5 225/371] 需求符合=True 接受=True 累計呼叫=1125
  [EQ5 226/371] 需求符合=True 接受=True 累計呼叫=1130
  [EQ5 227/371] 需求符合=True 接受=True 累計呼叫=1135
  [EQ5 228/371] 需求符合=True 接受=True 累計呼叫=1140
  [EQ5 229/371] 需求符合=True 接受=True 累計呼叫=1145
  [EQ5 230/371] 需求符合=True 接受=True 累計呼叫=1150
  [EQ5 231/371] 需求符合=False 接受=False 累計呼叫=1155
  [EQ5 232/371] 需求符合=True 接受=True 累計呼叫=1160
  [EQ5 233/371] 需求符合=True 接受=True 累計呼叫=1165
  [EQ5 234/371] 需求符合=True 接受=True 累計呼叫=1170
  [EQ5 235/371] 需求符合=True 接受=True 累計呼叫=1175
  [EQ5 236/371] 需求符合=False 接受=True 累計呼叫=1180
  [EQ5 237/371] 需求符合=True 接受=True 累計呼叫=1185
  [EQ5 238/371] 需求符合=True 接受=True 累計呼叫=1190
  [EQ5 239/371] 需求符合=True 接受=True 累計呼叫=1195
  [EQ5 240/371] 需求符合=True 接受=True 累計呼叫=1200
  [EQ5 241/371] 需求符合=False 接受=True 累計呼叫=1205
  [EQ5 242/371] 需求符合=True 接受=True 累計呼叫=1210
  [EQ5 243/371] 需求符合=True 接受=True 累計呼叫=1215
  [EQ5 244/371] 需求符合=True 接受=True 累計呼叫=1220
  [EQ5 245/371] 需求符合=True 接受=True 累計呼叫=1225
  [EQ5 246/371] 需求符合=True 接受=True 累計呼叫=1230
  [EQ5 247/371] 需求符合=True 接受=True 累計呼叫=1235
  [EQ5 248/371] 需求符合=True 接受=True 累計呼叫=1240
  [EQ5 249/371] 需求符合=False 接受=True 累計呼叫=1245
  [EQ5 250/371] 需求符合=False 接受=False 累計呼叫=1250
  [EQ5 251/371] 需求符合=False 接受=False 累計呼叫=1255
  [EQ5 252/371] 需求符合=True 接受=True 累計呼叫=1260
  [EQ5 253/371] 需求符合=True 接受=True 累計呼叫=1265
  [EQ5 254/371] 需求符合=True 接受=True 累計呼叫=1270
  [EQ5 255/371] 需求符合=True 接受=True 累計呼叫=1275
  [EQ5 256/371] 需求符合=True 接受=True 累計呼叫=1280
  [EQ5 257/371] 需求符合=True 接受=True 累計呼叫=1285
  [EQ5 258/371] 需求符合=True 接受=True 累計呼叫=1290
  [EQ5 259/371] 需求符合=True 接受=True 累計呼叫=1295
  [EQ5 260/371] 需求符合=True 接受=True 累計呼叫=1300
  [EQ5 261/371] 需求符合=True 接受=True 累計呼叫=1305
  [EQ5 262/371] 需求符合=True 接受=True 累計呼叫=1310
  [EQ5 263/371] 需求符合=False 接受=True 累計呼叫=1315
  [EQ5 264/371] 需求符合=False 接受=False 累計呼叫=1320
  [EQ5 265/371] 需求符合=False 接受=True 累計呼叫=1325
  [EQ5 266/371] 需求符合=True 接受=True 累計呼叫=1330
  [EQ5 267/371] 需求符合=False 接受=False 累計呼叫=1335
  [EQ5 268/371] 需求符合=True 接受=True 累計呼叫=1340
  [EQ5 269/371] 需求符合=True 接受=True 累計呼叫=1345
  [EQ5 270/371] 需求符合=True 接受=True 累計呼叫=1350
  [EQ5 271/371] 需求符合=True 接受=True 累計呼叫=1355
  [EQ5 272/371] 需求符合=False 接受=True 累計呼叫=1360
  [EQ5 273/371] 需求符合=True 接受=True 累計呼叫=1365
  [EQ5 274/371] 需求符合=True 接受=True 累計呼叫=1370
  [EQ5 275/371] 需求符合=True 接受=True 累計呼叫=1375
  [EQ5 276/371] 需求符合=True 接受=True 累計呼叫=1380
  [EQ5 277/371] 需求符合=True 接受=True 累計呼叫=1385
  [EQ5 278/371] 需求符合=True 接受=True 累計呼叫=1390
  [EQ5 279/371] 需求符合=True 接受=True 累計呼叫=1395
  [EQ5 280/371] 需求符合=True 接受=True 累計呼叫=1400
  [EQ5 281/371] 需求符合=False 接受=False 累計呼叫=1405
  [EQ5 282/371] 需求符合=False 接受=True 累計呼叫=1410
  [EQ5 283/371] 需求符合=True 接受=True 累計呼叫=1415
  [EQ5 284/371] 需求符合=True 接受=True 累計呼叫=1420
  [EQ5 285/371] 需求符合=True 接受=True 累計呼叫=1425
  [EQ5 286/371] 需求符合=True 接受=True 累計呼叫=1430
  [EQ5 287/371] 需求符合=True 接受=True 累計呼叫=1435
  [EQ5 288/371] 需求符合=True 接受=True 累計呼叫=1440
  [EQ5 289/371] 需求符合=True 接受=True 累計呼叫=1445
  [EQ5 290/371] 需求符合=True 接受=True 累計呼叫=1450
  [EQ5 291/371] 需求符合=True 接受=True 累計呼叫=1455
  [EQ5 292/371] 需求符合=False 接受=True 累計呼叫=1460
  [EQ5 293/371] 需求符合=True 接受=True 累計呼叫=1465
  [EQ5 294/371] 需求符合=True 接受=True 累計呼叫=1470
  [EQ5 295/371] 需求符合=True 接受=True 累計呼叫=1475
  [EQ5 296/371] 需求符合=True 接受=True 累計呼叫=1480
  [EQ5 297/371] 需求符合=False 接受=True 累計呼叫=1485
  [EQ5 298/371] 需求符合=True 接受=True 累計呼叫=1490
  [EQ5 299/371] 需求符合=True 接受=True 累計呼叫=1495
  [EQ5 300/371] 需求符合=False 接受=True 累計呼叫=1500
  [EQ5 301/371] 需求符合=False 接受=True 累計呼叫=1505
  [EQ5 302/371] 需求符合=True 接受=True 累計呼叫=1510
  [EQ5 303/371] 需求符合=True 接受=True 累計呼叫=1515
  [EQ5 304/371] 需求符合=True 接受=True 累計呼叫=1520
  [EQ5 305/371] 需求符合=False 接受=True 累計呼叫=1525
  [EQ5 306/371] 需求符合=True 接受=True 累計呼叫=1530
  [EQ5 307/371] 需求符合=True 接受=True 累計呼叫=1535
  [EQ5 308/371] 需求符合=True 接受=True 累計呼叫=1540
  [EQ5 309/371] 需求符合=True 接受=True 累計呼叫=1545
  [EQ5 310/371] 需求符合=True 接受=True 累計呼叫=1550
  [EQ5 311/371] 需求符合=True 接受=True 累計呼叫=1555
  [EQ5 312/371] 需求符合=False 接受=True 累計呼叫=1560
  [EQ5 313/371] 需求符合=False 接受=True 累計呼叫=1565
  [EQ5 314/371] 需求符合=True 接受=True 累計呼叫=1570
  [EQ5 315/371] 需求符合=True 接受=True 累計呼叫=1575
  [EQ5 316/371] 需求符合=True 接受=True 累計呼叫=1580
  [EQ5 317/371] 需求符合=True 接受=True 累計呼叫=1585
  [EQ5 318/371] 需求符合=True 接受=True 累計呼叫=1590
  [EQ5 319/371] 需求符合=False 接受=True 累計呼叫=1595
  [EQ5 320/371] 需求符合=True 接受=True 累計呼叫=1600
  [EQ5 321/371] 需求符合=False 接受=True 累計呼叫=1605
  [EQ5 322/371] 需求符合=False 接受=True 累計呼叫=1610
  [EQ5 323/371] 需求符合=True 接受=True 累計呼叫=1615
  [EQ5 324/371] 需求符合=True 接受=True 累計呼叫=1620
  [EQ5 325/371] 需求符合=False 接受=True 累計呼叫=1625
  [EQ5 326/371] 需求符合=True 接受=True 累計呼叫=1630
  [EQ5 327/371] 需求符合=True 接受=True 累計呼叫=1635
  [EQ5 328/371] 需求符合=True 接受=True 累計呼叫=1640
  [EQ5 329/371] 需求符合=True 接受=True 累計呼叫=1645
  [EQ5 330/371] 需求符合=True 接受=True 累計呼叫=1650
  [EQ5 331/371] 需求符合=True 接受=True 累計呼叫=1655
  [EQ5 332/371] 需求符合=True 接受=True 累計呼叫=1660
  [EQ5 333/371] 需求符合=False 接受=True 累計呼叫=1665
  [EQ5 334/371] 需求符合=True 接受=True 累計呼叫=1670
  [EQ5 335/371] 需求符合=True 接受=True 累計呼叫=1675
  [EQ5 336/371] 需求符合=True 接受=True 累計呼叫=1680
  [EQ5 337/371] 需求符合=True 接受=True 累計呼叫=1685
  [EQ5 338/371] 需求符合=False 接受=True 累計呼叫=1690
  [EQ5 339/371] 需求符合=False 接受=True 累計呼叫=1695
  [EQ5 340/371] 需求符合=True 接受=True 累計呼叫=1700
  [EQ5 341/371] 需求符合=True 接受=True 累計呼叫=1705
  [EQ5 342/371] 需求符合=False 接受=False 累計呼叫=1710
  [EQ5 343/371] 需求符合=True 接受=True 累計呼叫=1715
  [EQ5 344/371] 需求符合=True 接受=True 累計呼叫=1720
  [EQ5 345/371] 需求符合=False 接受=True 累計呼叫=1725
  [EQ5 346/371] 需求符合=True 接受=True 累計呼叫=1730
  [EQ5 347/371] 需求符合=True 接受=True 累計呼叫=1735
  [EQ5 348/371] 需求符合=False 接受=True 累計呼叫=1740
  [EQ5 349/371] 需求符合=False 接受=True 累計呼叫=1745
  [EQ5 350/371] 需求符合=True 接受=True 累計呼叫=1750
  [EQ5 351/371] 需求符合=False 接受=False 累計呼叫=1755
  [EQ5 352/371] 需求符合=False 接受=False 累計呼叫=1760
  [EQ5 353/371] 需求符合=False 接受=True 累計呼叫=1765
  [EQ5 354/371] 需求符合=False 接受=False 累計呼叫=1770
  [EQ5 355/371] 需求符合=False 接受=True 累計呼叫=1775
  [EQ5 356/371] 需求符合=True 接受=True 累計呼叫=1780
  [EQ5 357/371] 需求符合=True 接受=True 累計呼叫=1785
  [EQ5 358/371] 需求符合=True 接受=True 累計呼叫=1790
  [EQ5 359/371] 需求符合=True 接受=True 累計呼叫=1795
  [EQ5 360/371] 需求符合=False 接受=True 累計呼叫=1800
  [EQ5 361/371] 需求符合=True 接受=True 累計呼叫=1805
  [EQ5 362/371] 需求符合=True 接受=True 累計呼叫=1810
  [EQ5 363/371] 需求符合=False 接受=True 累計呼叫=1815
  [EQ5 364/371] 需求符合=True 接受=True 累計呼叫=1820
  [EQ5 365/371] 需求符合=False 接受=True 累計呼叫=1825
  [EQ5 366/371] 需求符合=True 接受=True 累計呼叫=1830
  [EQ5 367/371] 需求符合=True 接受=True 累計呼叫=1835
  [EQ5 368/371] 需求符合=True 接受=True 累計呼叫=1840
  [EQ5 369/371] 需求符合=False 接受=False 累計呼叫=1845
  [EQ5 370/371] 需求符合=True 接受=True 累計呼叫=1850
  [EQ5 371/371] 需求符合=True 接受=True 累計呼叫=1855
── EQ5: {"tasks": 371, "calls": 1855, "infra_void": 0, "complete": true, "terminal": true, "processed": 371, "accepted": 345, "accepted_and_meets_demand": 280, "demand_equals_output_rate": 0.8115942028985508, "coverage": 0.9299191374663073, "correct_delivery_rate": 0.7547169811320755, "raw_final_accuracy": 0.7547169811320755, "calls_per_task": 5.0, "calls_per_correct_delivery": 6.625, "leaked": 65, "reviewer_accuracy": null, "raw_reviewer_accuracy": null, "reviewer_votes": 0, "review_fail_claims": 0, "machine_confirmed_counterexamples": 0, "confirmed_counterexample_precision_against_hidden_truth": null, "revision_transitions": null, "eq5_gate_delivery_rate": 0.7547169811320755, "eq5_vote_delivery_rate": 0.7142857142857143, "eq5_same_choice_rate": 0.22911051212938005, "endpoint_latency_ms": {"all": {"n": 1855, "p50": 6317, "p95": 16065, "max": 262505}, "by_role": {"gen": {"n": 1855, "p50": 6317, "p95": 16065, "max": 262505}}, "failed_attempts": 1}, "wall_s": 14173.3, "cost_usd": 0.0, "market_cost_usd": 0.0, "market_cost_per_correct_delivery": 0.0}

寫出 runs/g_r446_eq5_mbpp/summary.json
⚠ 這是待驗證的宣稱不是結果——OFF5 沒跑贏之前不能說機制有效。
